run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	sim:targetedNonEM	sim:targetedRLDscntFctr	sim:targetedRLMainFctr	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias	critic:clear_flips	critic:total_gain
6292	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.7	True	3.0
6293	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.7	True	3.5
6294	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.8	False	2.5
6295	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.8	False	3.0
6296	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.8	False	3.5
6297	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.8	True	2.5
6298	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.8	True	3.0
6299	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.8	True	3.5
6300	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.9	False	2.5
6301	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.9	False	3.0
6302	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.9	False	3.5
6303	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.9	True	2.5
6304	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.9	True	3.0
6305	0.015	-0.015	1	0.5	1.0	0.5	2.8	0.9	True	3.5
6306	0.015	-0.015	1	0.5	1.0	0.5	2.8	1.0	False	2.5
6307	0.015	-0.015	1	0.5	1.0	0.5	2.8	1.0	False	3.0
6308	0.015	-0.015	1	0.5	1.0	0.5	2.8	1.0	False	3.5
6309	0.015	-0.015	1	0.5	1.0	0.5	2.8	1.0	True	2.5
6310	0.015	-0.015	1	0.5	1.0	0.5	2.8	1.0	True	3.0
6311	0.015	-0.015	1	0.5	1.0	0.5	2.8	1.0	True	3.5
6312	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.7	False	2.5
6313	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.7	False	3.0
6314	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.7	False	3.5
6315	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.7	True	2.5
6316	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.7	True	3.0
6317	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.7	True	3.5
6318	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.8	False	2.5
6319	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.8	False	3.0
6320	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.8	False	3.5
6321	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.8	True	2.5
6322	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.8	True	3.0
6323	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.8	True	3.5
6324	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.9	False	2.5
6325	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.9	False	3.0
6326	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.9	False	3.5
6327	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.9	True	2.5
6328	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.9	True	3.0
6329	0.015	-0.015	1	0.5	1.0	0.5	3.0	0.9	True	3.5
6330	0.015	-0.015	1	0.5	1.0	0.5	3.0	1.0	False	2.5
6331	0.015	-0.015	1	0.5	1.0	0.5	3.0	1.0	False	3.0
6332	0.015	-0.015	1	0.5	1.0	0.5	3.0	1.0	False	3.5
6333	0.015	-0.015	1	0.5	1.0	0.5	3.0	1.0	True	2.5
6334	0.015	-0.015	1	0.5	1.0	0.5	3.0	1.0	True	3.0
6335	0.015	-0.015	1	0.5	1.0	0.5	3.0	1.0	True	3.5
6336	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.7	False	2.5
6337	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.7	False	3.0
6338	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.7	False	3.5
6339	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.7	True	2.5
6340	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.7	True	3.0
6341	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.7	True	3.5
6342	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.8	False	2.5
6343	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.8	False	3.0
6344	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.8	False	3.5
6345	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.8	True	2.5
6346	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.8	True	3.0
6347	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.8	True	3.5
6348	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.9	False	2.5
6349	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.9	False	3.0
6350	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.9	False	3.5
6351	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.9	True	2.5
6352	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.9	True	3.0
6353	0.015	-0.015	1	0.5	1.0	0.8	2.5	0.9	True	3.5
6354	0.015	-0.015	1	0.5	1.0	0.8	2.5	1.0	False	2.5
6355	0.015	-0.015	1	0.5	1.0	0.8	2.5	1.0	False	3.0
6356	0.015	-0.015	1	0.5	1.0	0.8	2.5	1.0	False	3.5
6357	0.015	-0.015	1	0.5	1.0	0.8	2.5	1.0	True	2.5
6358	0.015	-0.015	1	0.5	1.0	0.8	2.5	1.0	True	3.0
6359	0.015	-0.015	1	0.5	1.0	0.8	2.5	1.0	True	3.5
6360	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.7	False	2.5
6361	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.7	False	3.0
6362	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.7	False	3.5
6363	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.7	True	2.5
6364	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.7	True	3.0
6365	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.7	True	3.5
6366	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.8	False	2.5
6367	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.8	False	3.0
6368	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.8	False	3.5
6369	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.8	True	2.5
6370	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.8	True	3.0
6371	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.8	True	3.5
6372	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.9	False	2.5
6373	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.9	False	3.0
6374	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.9	False	3.5
6375	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.9	True	2.5
6376	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.9	True	3.0
6377	0.015	-0.015	1	0.5	1.0	0.8	2.8	0.9	True	3.5
6378	0.015	-0.015	1	0.5	1.0	0.8	2.8	1.0	False	2.5
6379	0.015	-0.015	1	0.5	1.0	0.8	2.8	1.0	False	3.0
6380	0.015	-0.015	1	0.5	1.0	0.8	2.8	1.0	False	3.5
6381	0.015	-0.015	1	0.5	1.0	0.8	2.8	1.0	True	2.5
6382	0.015	-0.015	1	0.5	1.0	0.8	2.8	1.0	True	3.0
6383	0.015	-0.015	1	0.5	1.0	0.8	2.8	1.0	True	3.5
6384	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.7	False	2.5
6385	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.7	False	3.0
6386	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.7	False	3.5
6387	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.7	True	2.5
6388	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.7	True	3.0
6389	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.7	True	3.5
6390	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.8	False	2.5
6391	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.8	False	3.0
6392	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.8	False	3.5
6393	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.8	True	2.5
6394	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.8	True	3.0
6395	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.8	True	3.5
6396	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.9	False	2.5
6397	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.9	False	3.0
6398	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.9	False	3.5
6399	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.9	True	2.5
6400	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.9	True	3.0
6401	0.015	-0.015	1	0.5	1.0	0.8	3.0	0.9	True	3.5
6402	0.015	-0.015	1	0.5	1.0	0.8	3.0	1.0	False	2.5
6403	0.015	-0.015	1	0.5	1.0	0.8	3.0	1.0	False	3.0
6404	0.015	-0.015	1	0.5	1.0	0.8	3.0	1.0	False	3.5
6405	0.015	-0.015	1	0.5	1.0	0.8	3.0	1.0	True	2.5
6406	0.015	-0.015	1	0.5	1.0	0.8	3.0	1.0	True	3.0
6407	0.015	-0.015	1	0.5	1.0	0.8	3.0	1.0	True	3.5
6408	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.7	False	2.5
6409	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.7	False	3.0
6410	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.7	False	3.5
6411	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.7	True	2.5
6412	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.7	True	3.0
6413	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.7	True	3.5
6414	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.8	False	2.5
6415	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.8	False	3.0
6416	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.8	False	3.5
6417	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.8	True	2.5
6418	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.8	True	3.0
6419	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.8	True	3.5
6420	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.9	False	2.5
6421	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.9	False	3.0
6422	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.9	False	3.5
6423	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.9	True	2.5
6424	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.9	True	3.0
6425	0.015	-0.015	1	0.5	1.0	0.9	2.5	0.9	True	3.5
6426	0.015	-0.015	1	0.5	1.0	0.9	2.5	1.0	False	2.5
6427	0.015	-0.015	1	0.5	1.0	0.9	2.5	1.0	False	3.0
6428	0.015	-0.015	1	0.5	1.0	0.9	2.5	1.0	False	3.5
6429	0.015	-0.015	1	0.5	1.0	0.9	2.5	1.0	True	2.5
6430	0.015	-0.015	1	0.5	1.0	0.9	2.5	1.0	True	3.0
6431	0.015	-0.015	1	0.5	1.0	0.9	2.5	1.0	True	3.5
6432	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.7	False	2.5
6433	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.7	False	3.0
6434	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.7	False	3.5
6435	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.7	True	2.5
6436	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.7	True	3.0
6437	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.7	True	3.5
6438	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.8	False	2.5
6439	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.8	False	3.0
6440	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.8	False	3.5
6441	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.8	True	2.5
6442	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.8	True	3.0
6443	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.8	True	3.5
6444	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.9	False	2.5
6445	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.9	False	3.0
6446	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.9	False	3.5
6447	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.9	True	2.5
6448	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.9	True	3.0
6449	0.015	-0.015	1	0.5	1.0	0.9	2.8	0.9	True	3.5
6450	0.015	-0.015	1	0.5	1.0	0.9	2.8	1.0	False	2.5
6451	0.015	-0.015	1	0.5	1.0	0.9	2.8	1.0	False	3.0
6452	0.015	-0.015	1	0.5	1.0	0.9	2.8	1.0	False	3.5
6453	0.015	-0.015	1	0.5	1.0	0.9	2.8	1.0	True	2.5
6454	0.015	-0.015	1	0.5	1.0	0.9	2.8	1.0	True	3.0
6455	0.015	-0.015	1	0.5	1.0	0.9	2.8	1.0	True	3.5
6456	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.7	False	2.5
6457	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.7	False	3.0
6458	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.7	False	3.5
6459	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.7	True	2.5
6460	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.7	True	3.0
6461	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.7	True	3.5
6462	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.8	False	2.5
6463	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.8	False	3.0
6464	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.8	False	3.5
6465	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.8	True	2.5
6466	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.8	True	3.0
6467	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.8	True	3.5
6468	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.9	False	2.5
6469	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.9	False	3.0
6470	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.9	False	3.5
6471	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.9	True	2.5
6472	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.9	True	3.0
6473	0.015	-0.015	1	0.5	1.0	0.9	3.0	0.9	True	3.5
6474	0.015	-0.015	1	0.5	1.0	0.9	3.0	1.0	False	2.5
6475	0.015	-0.015	1	0.5	1.0	0.9	3.0	1.0	False	3.0
6476	0.015	-0.015	1	0.5	1.0	0.9	3.0	1.0	False	3.5
6477	0.015	-0.015	1	0.5	1.0	0.9	3.0	1.0	True	2.5
6478	0.015	-0.015	1	0.5	1.0	0.9	3.0	1.0	True	3.0
6479	0.015	-0.015	1	0.5	1.0	0.9	3.0	1.0	True	3.5
6480	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.7	False	2.5
6481	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.7	False	3.0
6482	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.7	False	3.5
6483	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.7	True	2.5
6484	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.7	True	3.0
6485	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.7	True	3.5
6486	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.8	False	2.5
6487	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.8	False	3.0
6488	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.8	False	3.5
6489	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.8	True	2.5
6490	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.8	True	3.0
6491	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.8	True	3.5
6492	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.9	False	2.5
6493	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.9	False	3.0
6494	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.9	False	3.5
6495	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.9	True	2.5
6496	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.9	True	3.0
6497	0.015	-0.015	1	0.8	0.5	0.5	2.5	0.9	True	3.5
6498	0.015	-0.015	1	0.8	0.5	0.5	2.5	1.0	False	2.5
6499	0.015	-0.015	1	0.8	0.5	0.5	2.5	1.0	False	3.0
6500	0.015	-0.015	1	0.8	0.5	0.5	2.5	1.0	False	3.5
6501	0.015	-0.015	1	0.8	0.5	0.5	2.5	1.0	True	2.5
6502	0.015	-0.015	1	0.8	0.5	0.5	2.5	1.0	True	3.0
6503	0.015	-0.015	1	0.8	0.5	0.5	2.5	1.0	True	3.5
6504	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.7	False	2.5
6505	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.7	False	3.0
6506	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.7	False	3.5
6507	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.7	True	2.5
6508	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.7	True	3.0
6509	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.7	True	3.5
6510	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.8	False	2.5
6511	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.8	False	3.0
6512	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.8	False	3.5
6513	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.8	True	2.5
6514	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.8	True	3.0
6515	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.8	True	3.5
6516	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.9	False	2.5
6517	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.9	False	3.0
6518	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.9	False	3.5
6519	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.9	True	2.5
6520	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.9	True	3.0
6521	0.015	-0.015	1	0.8	0.5	0.5	2.8	0.9	True	3.5
6522	0.015	-0.015	1	0.8	0.5	0.5	2.8	1.0	False	2.5
6523	0.015	-0.015	1	0.8	0.5	0.5	2.8	1.0	False	3.0
6524	0.015	-0.015	1	0.8	0.5	0.5	2.8	1.0	False	3.5
6525	0.015	-0.015	1	0.8	0.5	0.5	2.8	1.0	True	2.5
6526	0.015	-0.015	1	0.8	0.5	0.5	2.8	1.0	True	3.0
6527	0.015	-0.015	1	0.8	0.5	0.5	2.8	1.0	True	3.5
6528	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.7	False	2.5
6529	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.7	False	3.0
6530	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.7	False	3.5
6531	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.7	True	2.5
6532	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.7	True	3.0
6533	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.7	True	3.5
6534	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.8	False	2.5
6535	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.8	False	3.0
6536	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.8	False	3.5
6537	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.8	True	2.5
6538	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.8	True	3.0
6539	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.8	True	3.5
6540	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.9	False	2.5
6541	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.9	False	3.0
6542	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.9	False	3.5
6543	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.9	True	2.5
6544	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.9	True	3.0
6545	0.015	-0.015	1	0.8	0.5	0.5	3.0	0.9	True	3.5
6546	0.015	-0.015	1	0.8	0.5	0.5	3.0	1.0	False	2.5
6547	0.015	-0.015	1	0.8	0.5	0.5	3.0	1.0	False	3.0
6548	0.015	-0.015	1	0.8	0.5	0.5	3.0	1.0	False	3.5
6549	0.015	-0.015	1	0.8	0.5	0.5	3.0	1.0	True	2.5
6550	0.015	-0.015	1	0.8	0.5	0.5	3.0	1.0	True	3.0
6551	0.015	-0.015	1	0.8	0.5	0.5	3.0	1.0	True	3.5
6552	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.7	False	2.5
6553	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.7	False	3.0
6554	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.7	False	3.5
6555	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.7	True	2.5
6556	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.7	True	3.0
6557	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.7	True	3.5
6558	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.8	False	2.5
6559	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.8	False	3.0
6560	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.8	False	3.5
6561	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.8	True	2.5
6562	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.8	True	3.0
6563	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.8	True	3.5
6564	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.9	False	2.5
6565	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.9	False	3.0
6566	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.9	False	3.5
6567	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.9	True	2.5
6568	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.9	True	3.0
6569	0.015	-0.015	1	0.8	0.8	0.5	2.5	0.9	True	3.5
6570	0.015	-0.015	1	0.8	0.8	0.5	2.5	1.0	False	2.5
6571	0.015	-0.015	1	0.8	0.8	0.5	2.5	1.0	False	3.0
6572	0.015	-0.015	1	0.8	0.8	0.5	2.5	1.0	False	3.5
6573	0.015	-0.015	1	0.8	0.8	0.5	2.5	1.0	True	2.5
6574	0.015	-0.015	1	0.8	0.8	0.5	2.5	1.0	True	3.0
6575	0.015	-0.015	1	0.8	0.8	0.5	2.5	1.0	True	3.5
6576	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.7	False	2.5
6577	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.7	False	3.0
6578	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.7	False	3.5
6579	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.7	True	2.5
6580	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.7	True	3.0
6581	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.7	True	3.5
6582	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.8	False	2.5
6583	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.8	False	3.0
6584	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.8	False	3.5
6585	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.8	True	2.5
6586	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.8	True	3.0
6587	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.8	True	3.5
6588	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.9	False	2.5
6589	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.9	False	3.0
6590	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.9	False	3.5
6591	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.9	True	2.5
6592	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.9	True	3.0
6593	0.015	-0.015	1	0.8	0.8	0.5	2.8	0.9	True	3.5
6594	0.015	-0.015	1	0.8	0.8	0.5	2.8	1.0	False	2.5
6595	0.015	-0.015	1	0.8	0.8	0.5	2.8	1.0	False	3.0
6596	0.015	-0.015	1	0.8	0.8	0.5	2.8	1.0	False	3.5
6597	0.015	-0.015	1	0.8	0.8	0.5	2.8	1.0	True	2.5
6598	0.015	-0.015	1	0.8	0.8	0.5	2.8	1.0	True	3.0
6599	0.015	-0.015	1	0.8	0.8	0.5	2.8	1.0	True	3.5
6600	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.7	False	2.5
6601	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.7	False	3.0
6602	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.7	False	3.5
6603	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.7	True	2.5
6604	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.7	True	3.0
6605	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.7	True	3.5
6606	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.8	False	2.5
6607	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.8	False	3.0
6608	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.8	False	3.5
6609	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.8	True	2.5
6610	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.8	True	3.0
6611	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.8	True	3.5
6612	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.9	False	2.5
6613	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.9	False	3.0
6614	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.9	False	3.5
6615	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.9	True	2.5
6616	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.9	True	3.0
6617	0.015	-0.015	1	0.8	0.8	0.5	3.0	0.9	True	3.5
6618	0.015	-0.015	1	0.8	0.8	0.5	3.0	1.0	False	2.5
6619	0.015	-0.015	1	0.8	0.8	0.5	3.0	1.0	False	3.0
6620	0.015	-0.015	1	0.8	0.8	0.5	3.0	1.0	False	3.5
6621	0.015	-0.015	1	0.8	0.8	0.5	3.0	1.0	True	2.5
6622	0.015	-0.015	1	0.8	0.8	0.5	3.0	1.0	True	3.0
6623	0.015	-0.015	1	0.8	0.8	0.5	3.0	1.0	True	3.5
6624	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.7	False	2.5
6625	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.7	False	3.0
6626	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.7	False	3.5
6627	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.7	True	2.5
6628	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.7	True	3.0
6629	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.7	True	3.5
6630	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.8	False	2.5
6631	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.8	False	3.0
6632	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.8	False	3.5
6633	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.8	True	2.5
6634	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.8	True	3.0
6635	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.8	True	3.5
6636	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.9	False	2.5
6637	0.015	-0.015	1	0.8	0.8	0.8	2.5	0.9	False	3.0
