run_id	STDP-RL:AMPA:RLlenhebb	STDP-RL:AMPA:RLlenanti	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedRL	sim:targetedRLOppFctr	sim:targetedNonEM	critic:posRewardBias	critic:angv_bias
3285	200	200	0.02	-0.02	25	25	1	1.0	1	2.8	0.5
3286	200	200	0.02	-0.02	25	25	1	1.0	1	2.8	0.7
3287	200	200	0.02	-0.02	25	25	1	1.0	1	2.8	1.0
3288	200	200	0.02	-0.02	25	25	2	1.0	0	1.5	0.4
3289	200	200	0.02	-0.02	25	25	2	1.0	0	1.5	0.5
3290	200	200	0.02	-0.02	25	25	2	1.0	0	1.5	0.7
3291	200	200	0.02	-0.02	25	25	2	1.0	0	1.5	1.0
3292	200	200	0.02	-0.02	25	25	2	1.0	0	2.5	0.4
3293	200	200	0.02	-0.02	25	25	2	1.0	0	2.5	0.5
3294	200	200	0.02	-0.02	25	25	2	1.0	0	2.5	0.7
3295	200	200	0.02	-0.02	25	25	2	1.0	0	2.5	1.0
3296	200	200	0.02	-0.02	25	25	2	1.0	0	2.8	0.4
3297	200	200	0.02	-0.02	25	25	2	1.0	0	2.8	0.5
3298	200	200	0.02	-0.02	25	25	2	1.0	0	2.8	0.7
3299	200	200	0.02	-0.02	25	25	2	1.0	0	2.8	1.0
3300	200	200	0.02	-0.02	25	25	2	1.0	1	1.5	0.4
3301	200	200	0.02	-0.02	25	25	2	1.0	1	1.5	0.5
3302	200	200	0.02	-0.02	25	25	2	1.0	1	1.5	0.7
3303	200	200	0.02	-0.02	25	25	2	1.0	1	1.5	1.0
3304	200	200	0.02	-0.02	25	25	2	1.0	1	2.5	0.4
3305	200	200	0.02	-0.02	25	25	2	1.0	1	2.5	0.5
3306	200	200	0.02	-0.02	25	25	2	1.0	1	2.5	0.7
3307	200	200	0.02	-0.02	25	25	2	1.0	1	2.5	1.0
3308	200	200	0.02	-0.02	25	25	2	1.0	1	2.8	0.4
3309	200	200	0.02	-0.02	25	25	2	1.0	1	2.8	0.5
3310	200	200	0.02	-0.02	25	25	2	1.0	1	2.8	0.7
3311	200	200	0.02	-0.02	25	25	2	1.0	1	2.8	1.0
3312	200	200	0.02	-0.02	25	25	3	0.8	0	1.5	0.4
3313	200	200	0.02	-0.02	25	25	3	0.8	0	1.5	0.5
3314	200	200	0.02	-0.02	25	25	3	0.8	0	1.5	0.7
3315	200	200	0.02	-0.02	25	25	3	0.8	0	1.5	1.0
3316	200	200	0.02	-0.02	25	25	3	0.8	0	2.5	0.4
3317	200	200	0.02	-0.02	25	25	3	0.8	0	2.5	0.5
3318	200	200	0.02	-0.02	25	25	3	0.8	0	2.5	0.7
3319	200	200	0.02	-0.02	25	25	3	0.8	0	2.5	1.0
3320	200	200	0.02	-0.02	25	25	3	0.8	0	2.8	0.4
3321	200	200	0.02	-0.02	25	25	3	0.8	0	2.8	0.5
3322	200	200	0.02	-0.02	25	25	3	0.8	0	2.8	0.7
3323	200	200	0.02	-0.02	25	25	3	0.8	0	2.8	1.0
3324	200	200	0.02	-0.02	25	25	3	0.8	1	1.5	0.4
3325	200	200	0.02	-0.02	25	25	3	0.8	1	1.5	0.5
3326	200	200	0.02	-0.02	25	25	3	0.8	1	1.5	0.7
3327	200	200	0.02	-0.02	25	25	3	0.8	1	1.5	1.0
3328	200	200	0.02	-0.02	25	25	3	0.8	1	2.5	0.4
3329	200	200	0.02	-0.02	25	25	3	0.8	1	2.5	0.5
3330	200	200	0.02	-0.02	25	25	3	0.8	1	2.5	0.7
3331	200	200	0.02	-0.02	25	25	3	0.8	1	2.5	1.0
3332	200	200	0.02	-0.02	25	25	3	0.8	1	2.8	0.4
3333	200	200	0.02	-0.02	25	25	3	0.8	1	2.8	0.5
3334	200	200	0.02	-0.02	25	25	3	0.8	1	2.8	0.7
3335	200	200	0.02	-0.02	25	25	3	0.8	1	2.8	1.0
3336	200	200	0.02	-0.02	25	25	3	1.0	0	1.5	0.4
3337	200	200	0.02	-0.02	25	25	3	1.0	0	1.5	0.5
3338	200	200	0.02	-0.02	25	25	3	1.0	0	1.5	0.7
3339	200	200	0.02	-0.02	25	25	3	1.0	0	1.5	1.0
3340	200	200	0.02	-0.02	25	25	3	1.0	0	2.5	0.4
3341	200	200	0.02	-0.02	25	25	3	1.0	0	2.5	0.5
3342	200	200	0.02	-0.02	25	25	3	1.0	0	2.5	0.7
3343	200	200	0.02	-0.02	25	25	3	1.0	0	2.5	1.0
3344	200	200	0.02	-0.02	25	25	3	1.0	0	2.8	0.4
3345	200	200	0.02	-0.02	25	25	3	1.0	0	2.8	0.5
3346	200	200	0.02	-0.02	25	25	3	1.0	0	2.8	0.7
3347	200	200	0.02	-0.02	25	25	3	1.0	0	2.8	1.0
3348	200	200	0.02	-0.02	25	25	3	1.0	1	1.5	0.4
3349	200	200	0.02	-0.02	25	25	3	1.0	1	1.5	0.5
3350	200	200	0.02	-0.02	25	25	3	1.0	1	1.5	0.7
3351	200	200	0.02	-0.02	25	25	3	1.0	1	1.5	1.0
3352	200	200	0.02	-0.02	25	25	3	1.0	1	2.5	0.4
3353	200	200	0.02	-0.02	25	25	3	1.0	1	2.5	0.5
3354	200	200	0.02	-0.02	25	25	3	1.0	1	2.5	0.7
3355	200	200	0.02	-0.02	25	25	3	1.0	1	2.5	1.0
3356	200	200	0.02	-0.02	25	25	3	1.0	1	2.8	0.4
3357	200	200	0.02	-0.02	25	25	3	1.0	1	2.8	0.5
3358	200	200	0.02	-0.02	25	25	3	1.0	1	2.8	0.7
3359	200	200	0.02	-0.02	25	25	3	1.0	1	2.8	1.0
3360	200	200	0.01	-0.01	2	2	1	1.0	0	1.5	0.4
3361	200	200	0.01	-0.01	2	2	1	1.0	0	1.5	0.5
3362	200	200	0.01	-0.01	2	2	1	1.0	0	1.5	0.7
3363	200	200	0.01	-0.01	2	2	1	1.0	0	1.5	1.0
3364	200	200	0.01	-0.01	2	2	1	1.0	0	2.5	0.4
3365	200	200	0.01	-0.01	2	2	1	1.0	0	2.5	0.5
3366	200	200	0.01	-0.01	2	2	1	1.0	0	2.5	0.7
3367	200	200	0.01	-0.01	2	2	1	1.0	0	2.5	1.0
3368	200	200	0.01	-0.01	2	2	1	1.0	0	2.8	0.4
3369	200	200	0.01	-0.01	2	2	1	1.0	0	2.8	0.5
3370	200	200	0.01	-0.01	2	2	1	1.0	0	2.8	0.7
3371	200	200	0.01	-0.01	2	2	1	1.0	0	2.8	1.0
3372	200	200	0.01	-0.01	2	2	1	1.0	1	1.5	0.4
3373	200	200	0.01	-0.01	2	2	1	1.0	1	1.5	0.5
3374	200	200	0.01	-0.01	2	2	1	1.0	1	1.5	0.7
3375	200	200	0.01	-0.01	2	2	1	1.0	1	1.5	1.0
3376	200	200	0.01	-0.01	2	2	1	1.0	1	2.5	0.4
3377	200	200	0.01	-0.01	2	2	1	1.0	1	2.5	0.5
3378	200	200	0.01	-0.01	2	2	1	1.0	1	2.5	0.7
3379	200	200	0.01	-0.01	2	2	1	1.0	1	2.5	1.0
3380	200	200	0.01	-0.01	2	2	1	1.0	1	2.8	0.4
3381	200	200	0.01	-0.01	2	2	1	1.0	1	2.8	0.5
3382	200	200	0.01	-0.01	2	2	1	1.0	1	2.8	0.7
3383	200	200	0.01	-0.01	2	2	1	1.0	1	2.8	1.0
3384	200	200	0.01	-0.01	2	2	2	1.0	0	1.5	0.4
3385	200	200	0.01	-0.01	2	2	2	1.0	0	1.5	0.5
3386	200	200	0.01	-0.01	2	2	2	1.0	0	1.5	0.7
3387	200	200	0.01	-0.01	2	2	2	1.0	0	1.5	1.0
3388	200	200	0.01	-0.01	2	2	2	1.0	0	2.5	0.4
3389	200	200	0.01	-0.01	2	2	2	1.0	0	2.5	0.5
3390	200	200	0.01	-0.01	2	2	2	1.0	0	2.5	0.7
3391	200	200	0.01	-0.01	2	2	2	1.0	0	2.5	1.0
3392	200	200	0.01	-0.01	2	2	2	1.0	0	2.8	0.4
3393	200	200	0.01	-0.01	2	2	2	1.0	0	2.8	0.5
3394	200	200	0.01	-0.01	2	2	2	1.0	0	2.8	0.7
3395	200	200	0.01	-0.01	2	2	2	1.0	0	2.8	1.0
3396	200	200	0.01	-0.01	2	2	2	1.0	1	1.5	0.4
3397	200	200	0.01	-0.01	2	2	2	1.0	1	1.5	0.5
3398	200	200	0.01	-0.01	2	2	2	1.0	1	1.5	0.7
3399	200	200	0.01	-0.01	2	2	2	1.0	1	1.5	1.0
3400	200	200	0.01	-0.01	2	2	2	1.0	1	2.5	0.4
3401	200	200	0.01	-0.01	2	2	2	1.0	1	2.5	0.5
3402	200	200	0.01	-0.01	2	2	2	1.0	1	2.5	0.7
3403	200	200	0.01	-0.01	2	2	2	1.0	1	2.5	1.0
3404	200	200	0.01	-0.01	2	2	2	1.0	1	2.8	0.4
3405	200	200	0.01	-0.01	2	2	2	1.0	1	2.8	0.5
3406	200	200	0.01	-0.01	2	2	2	1.0	1	2.8	0.7
3407	200	200	0.01	-0.01	2	2	2	1.0	1	2.8	1.0
3408	200	200	0.01	-0.01	2	2	3	0.8	0	1.5	0.4
3409	200	200	0.01	-0.01	2	2	3	0.8	0	1.5	0.5
3410	200	200	0.01	-0.01	2	2	3	0.8	0	1.5	0.7
3411	200	200	0.01	-0.01	2	2	3	0.8	0	1.5	1.0
3412	200	200	0.01	-0.01	2	2	3	0.8	0	2.5	0.4
3413	200	200	0.01	-0.01	2	2	3	0.8	0	2.5	0.5
3414	200	200	0.01	-0.01	2	2	3	0.8	0	2.5	0.7
3415	200	200	0.01	-0.01	2	2	3	0.8	0	2.5	1.0
3416	200	200	0.01	-0.01	2	2	3	0.8	0	2.8	0.4
3417	200	200	0.01	-0.01	2	2	3	0.8	0	2.8	0.5
3418	200	200	0.01	-0.01	2	2	3	0.8	0	2.8	0.7
3419	200	200	0.01	-0.01	2	2	3	0.8	0	2.8	1.0
3420	200	200	0.01	-0.01	2	2	3	0.8	1	1.5	0.4
3421	200	200	0.01	-0.01	2	2	3	0.8	1	1.5	0.5
3422	200	200	0.01	-0.01	2	2	3	0.8	1	1.5	0.7
3423	200	200	0.01	-0.01	2	2	3	0.8	1	1.5	1.0
3424	200	200	0.01	-0.01	2	2	3	0.8	1	2.5	0.4
3425	200	200	0.01	-0.01	2	2	3	0.8	1	2.5	0.5
3426	200	200	0.01	-0.01	2	2	3	0.8	1	2.5	0.7
3427	200	200	0.01	-0.01	2	2	3	0.8	1	2.5	1.0
3428	200	200	0.01	-0.01	2	2	3	0.8	1	2.8	0.4
3429	200	200	0.01	-0.01	2	2	3	0.8	1	2.8	0.5
3430	200	200	0.01	-0.01	2	2	3	0.8	1	2.8	0.7
3431	200	200	0.01	-0.01	2	2	3	0.8	1	2.8	1.0
3432	200	200	0.01	-0.01	2	2	3	1.0	0	1.5	0.4
3433	200	200	0.01	-0.01	2	2	3	1.0	0	1.5	0.5
3434	200	200	0.01	-0.01	2	2	3	1.0	0	1.5	0.7
3435	200	200	0.01	-0.01	2	2	3	1.0	0	1.5	1.0
3436	200	200	0.01	-0.01	2	2	3	1.0	0	2.5	0.4
3437	200	200	0.01	-0.01	2	2	3	1.0	0	2.5	0.5
3438	200	200	0.01	-0.01	2	2	3	1.0	0	2.5	0.7
3439	200	200	0.01	-0.01	2	2	3	1.0	0	2.5	1.0
3440	200	200	0.01	-0.01	2	2	3	1.0	0	2.8	0.4
3441	200	200	0.01	-0.01	2	2	3	1.0	0	2.8	0.5
3442	200	200	0.01	-0.01	2	2	3	1.0	0	2.8	0.7
3443	200	200	0.01	-0.01	2	2	3	1.0	0	2.8	1.0
3444	200	200	0.01	-0.01	2	2	3	1.0	1	1.5	0.4
3445	200	200	0.01	-0.01	2	2	3	1.0	1	1.5	0.5
3446	200	200	0.01	-0.01	2	2	3	1.0	1	1.5	0.7
3447	200	200	0.01	-0.01	2	2	3	1.0	1	1.5	1.0
3448	200	200	0.01	-0.01	2	2	3	1.0	1	2.5	0.4
3449	200	200	0.01	-0.01	2	2	3	1.0	1	2.5	0.5
3450	200	200	0.01	-0.01	2	2	3	1.0	1	2.5	0.7
3451	200	200	0.01	-0.01	2	2	3	1.0	1	2.5	1.0
3452	200	200	0.01	-0.01	2	2	3	1.0	1	2.8	0.4
3453	200	200	0.01	-0.01	2	2	3	1.0	1	2.8	0.5
3454	200	200	0.01	-0.01	2	2	3	1.0	1	2.8	0.7
3455	200	200	0.01	-0.01	2	2	3	1.0	1	2.8	1.0
3456	200	200	0.01	-0.01	3	3	1	1.0	0	1.5	0.4
3457	200	200	0.01	-0.01	3	3	1	1.0	0	1.5	0.5
3458	200	200	0.01	-0.01	3	3	1	1.0	0	1.5	0.7
3459	200	200	0.01	-0.01	3	3	1	1.0	0	1.5	1.0
3460	200	200	0.01	-0.01	3	3	1	1.0	0	2.5	0.4
3461	200	200	0.01	-0.01	3	3	1	1.0	0	2.5	0.5
3462	200	200	0.01	-0.01	3	3	1	1.0	0	2.5	0.7
3463	200	200	0.01	-0.01	3	3	1	1.0	0	2.5	1.0
3464	200	200	0.01	-0.01	3	3	1	1.0	0	2.8	0.4
3465	200	200	0.01	-0.01	3	3	1	1.0	0	2.8	0.5
3466	200	200	0.01	-0.01	3	3	1	1.0	0	2.8	0.7
3467	200	200	0.01	-0.01	3	3	1	1.0	0	2.8	1.0
3468	200	200	0.01	-0.01	3	3	1	1.0	1	1.5	0.4
3469	200	200	0.01	-0.01	3	3	1	1.0	1	1.5	0.5
3470	200	200	0.01	-0.01	3	3	1	1.0	1	1.5	0.7
3471	200	200	0.01	-0.01	3	3	1	1.0	1	1.5	1.0
3472	200	200	0.01	-0.01	3	3	1	1.0	1	2.5	0.4
3473	200	200	0.01	-0.01	3	3	1	1.0	1	2.5	0.5
3474	200	200	0.01	-0.01	3	3	1	1.0	1	2.5	0.7
3475	200	200	0.01	-0.01	3	3	1	1.0	1	2.5	1.0
3476	200	200	0.01	-0.01	3	3	1	1.0	1	2.8	0.4
3477	200	200	0.01	-0.01	3	3	1	1.0	1	2.8	0.5
3478	200	200	0.01	-0.01	3	3	1	1.0	1	2.8	0.7
3479	200	200	0.01	-0.01	3	3	1	1.0	1	2.8	1.0
3480	200	200	0.01	-0.01	3	3	2	1.0	0	1.5	0.4
3481	200	200	0.01	-0.01	3	3	2	1.0	0	1.5	0.5
3482	200	200	0.01	-0.01	3	3	2	1.0	0	1.5	0.7
3483	200	200	0.01	-0.01	3	3	2	1.0	0	1.5	1.0
3484	200	200	0.01	-0.01	3	3	2	1.0	0	2.5	0.4
3485	200	200	0.01	-0.01	3	3	2	1.0	0	2.5	0.5
3486	200	200	0.01	-0.01	3	3	2	1.0	0	2.5	0.7
3487	200	200	0.01	-0.01	3	3	2	1.0	0	2.5	1.0
3488	200	200	0.01	-0.01	3	3	2	1.0	0	2.8	0.4
3489	200	200	0.01	-0.01	3	3	2	1.0	0	2.8	0.5
3490	200	200	0.01	-0.01	3	3	2	1.0	0	2.8	0.7
3491	200	200	0.01	-0.01	3	3	2	1.0	0	2.8	1.0
3492	200	200	0.01	-0.01	3	3	2	1.0	1	1.5	0.4
3493	200	200	0.01	-0.01	3	3	2	1.0	1	1.5	0.5
3494	200	200	0.01	-0.01	3	3	2	1.0	1	1.5	0.7
3495	200	200	0.01	-0.01	3	3	2	1.0	1	1.5	1.0
3496	200	200	0.01	-0.01	3	3	2	1.0	1	2.5	0.4
3497	200	200	0.01	-0.01	3	3	2	1.0	1	2.5	0.5
3498	200	200	0.01	-0.01	3	3	2	1.0	1	2.5	0.7
3499	200	200	0.01	-0.01	3	3	2	1.0	1	2.5	1.0
3500	200	200	0.01	-0.01	3	3	2	1.0	1	2.8	0.4
3501	200	200	0.01	-0.01	3	3	2	1.0	1	2.8	0.5
3502	200	200	0.01	-0.01	3	3	2	1.0	1	2.8	0.7
3503	200	200	0.01	-0.01	3	3	2	1.0	1	2.8	1.0
3504	200	200	0.01	-0.01	3	3	3	0.8	0	1.5	0.4
3505	200	200	0.01	-0.01	3	3	3	0.8	0	1.5	0.5
3506	200	200	0.01	-0.01	3	3	3	0.8	0	1.5	0.7
3507	200	200	0.01	-0.01	3	3	3	0.8	0	1.5	1.0
3508	200	200	0.01	-0.01	3	3	3	0.8	0	2.5	0.4
3509	200	200	0.01	-0.01	3	3	3	0.8	0	2.5	0.5
3510	200	200	0.01	-0.01	3	3	3	0.8	0	2.5	0.7
3511	200	200	0.01	-0.01	3	3	3	0.8	0	2.5	1.0
3512	200	200	0.01	-0.01	3	3	3	0.8	0	2.8	0.4
3513	200	200	0.01	-0.01	3	3	3	0.8	0	2.8	0.5
3514	200	200	0.01	-0.01	3	3	3	0.8	0	2.8	0.7
3515	200	200	0.01	-0.01	3	3	3	0.8	0	2.8	1.0
3516	200	200	0.01	-0.01	3	3	3	0.8	1	1.5	0.4
3517	200	200	0.01	-0.01	3	3	3	0.8	1	1.5	0.5
3518	200	200	0.01	-0.01	3	3	3	0.8	1	1.5	0.7
3519	200	200	0.01	-0.01	3	3	3	0.8	1	1.5	1.0
3520	200	200	0.01	-0.01	3	3	3	0.8	1	2.5	0.4
3521	200	200	0.01	-0.01	3	3	3	0.8	1	2.5	0.5
3522	200	200	0.01	-0.01	3	3	3	0.8	1	2.5	0.7
3523	200	200	0.01	-0.01	3	3	3	0.8	1	2.5	1.0
3524	200	200	0.01	-0.01	3	3	3	0.8	1	2.8	0.4
3525	200	200	0.01	-0.01	3	3	3	0.8	1	2.8	0.5
3526	200	200	0.01	-0.01	3	3	3	0.8	1	2.8	0.7
3527	200	200	0.01	-0.01	3	3	3	0.8	1	2.8	1.0
3528	200	200	0.01	-0.01	3	3	3	1.0	0	1.5	0.4
3529	200	200	0.01	-0.01	3	3	3	1.0	0	1.5	0.5
3530	200	200	0.01	-0.01	3	3	3	1.0	0	1.5	0.7
3531	200	200	0.01	-0.01	3	3	3	1.0	0	1.5	1.0
3532	200	200	0.01	-0.01	3	3	3	1.0	0	2.5	0.4
3533	200	200	0.01	-0.01	3	3	3	1.0	0	2.5	0.5
3534	200	200	0.01	-0.01	3	3	3	1.0	0	2.5	0.7
3535	200	200	0.01	-0.01	3	3	3	1.0	0	2.5	1.0
3536	200	200	0.01	-0.01	3	3	3	1.0	0	2.8	0.4
3537	200	200	0.01	-0.01	3	3	3	1.0	0	2.8	0.5
3538	200	200	0.01	-0.01	3	3	3	1.0	0	2.8	0.7
3539	200	200	0.01	-0.01	3	3	3	1.0	0	2.8	1.0
3540	200	200	0.01	-0.01	3	3	3	1.0	1	1.5	0.4
3541	200	200	0.01	-0.01	3	3	3	1.0	1	1.5	0.5
3542	200	200	0.01	-0.01	3	3	3	1.0	1	1.5	0.7
3543	200	200	0.01	-0.01	3	3	3	1.0	1	1.5	1.0
3544	200	200	0.01	-0.01	3	3	3	1.0	1	2.5	0.4
3545	200	200	0.01	-0.01	3	3	3	1.0	1	2.5	0.5
3546	200	200	0.01	-0.01	3	3	3	1.0	1	2.5	0.7
3547	200	200	0.01	-0.01	3	3	3	1.0	1	2.5	1.0
3548	200	200	0.01	-0.01	3	3	3	1.0	1	2.8	0.4
3549	200	200	0.01	-0.01	3	3	3	1.0	1	2.8	0.5
3550	200	200	0.01	-0.01	3	3	3	1.0	1	2.8	0.7
3551	200	200	0.01	-0.01	3	3	3	1.0	1	2.8	1.0
3552	200	200	0.01	-0.01	5	5	1	1.0	0	1.5	0.4
3553	200	200	0.01	-0.01	5	5	1	1.0	0	1.5	0.5
3554	200	200	0.01	-0.01	5	5	1	1.0	0	1.5	0.7
3555	200	200	0.01	-0.01	5	5	1	1.0	0	1.5	1.0
3556	200	200	0.01	-0.01	5	5	1	1.0	0	2.5	0.4
3557	200	200	0.01	-0.01	5	5	1	1.0	0	2.5	0.5
3558	200	200	0.01	-0.01	5	5	1	1.0	0	2.5	0.7
3559	200	200	0.01	-0.01	5	5	1	1.0	0	2.5	1.0
3560	200	200	0.01	-0.01	5	5	1	1.0	0	2.8	0.4
3561	200	200	0.01	-0.01	5	5	1	1.0	0	2.8	0.5
3562	200	200	0.01	-0.01	5	5	1	1.0	0	2.8	0.7
3563	200	200	0.01	-0.01	5	5	1	1.0	0	2.8	1.0
3564	200	200	0.01	-0.01	5	5	1	1.0	1	1.5	0.4
3565	200	200	0.01	-0.01	5	5	1	1.0	1	1.5	0.5
3566	200	200	0.01	-0.01	5	5	1	1.0	1	1.5	0.7
3567	200	200	0.01	-0.01	5	5	1	1.0	1	1.5	1.0
3568	200	200	0.01	-0.01	5	5	1	1.0	1	2.5	0.4
3569	200	200	0.01	-0.01	5	5	1	1.0	1	2.5	0.5
3570	200	200	0.01	-0.01	5	5	1	1.0	1	2.5	0.7
3571	200	200	0.01	-0.01	5	5	1	1.0	1	2.5	1.0
3572	200	200	0.01	-0.01	5	5	1	1.0	1	2.8	0.4
3573	200	200	0.01	-0.01	5	5	1	1.0	1	2.8	0.5
3574	200	200	0.01	-0.01	5	5	1	1.0	1	2.8	0.7
3575	200	200	0.01	-0.01	5	5	1	1.0	1	2.8	1.0
3576	200	200	0.01	-0.01	5	5	2	1.0	0	1.5	0.4
3577	200	200	0.01	-0.01	5	5	2	1.0	0	1.5	0.5
3578	200	200	0.01	-0.01	5	5	2	1.0	0	1.5	0.7
3579	200	200	0.01	-0.01	5	5	2	1.0	0	1.5	1.0
3580	200	200	0.01	-0.01	5	5	2	1.0	0	2.5	0.4
3581	200	200	0.01	-0.01	5	5	2	1.0	0	2.5	0.5
3582	200	200	0.01	-0.01	5	5	2	1.0	0	2.5	0.7
3583	200	200	0.01	-0.01	5	5	2	1.0	0	2.5	1.0
3584	200	200	0.01	-0.01	5	5	2	1.0	0	2.8	0.4
3585	200	200	0.01	-0.01	5	5	2	1.0	0	2.8	0.5
3586	200	200	0.01	-0.01	5	5	2	1.0	0	2.8	0.7
3587	200	200	0.01	-0.01	5	5	2	1.0	0	2.8	1.0
3588	200	200	0.01	-0.01	5	5	2	1.0	1	1.5	0.4
3589	200	200	0.01	-0.01	5	5	2	1.0	1	1.5	0.5
3590	200	200	0.01	-0.01	5	5	2	1.0	1	1.5	0.7
3591	200	200	0.01	-0.01	5	5	2	1.0	1	1.5	1.0
3592	200	200	0.01	-0.01	5	5	2	1.0	1	2.5	0.4
3593	200	200	0.01	-0.01	5	5	2	1.0	1	2.5	0.5
3594	200	200	0.01	-0.01	5	5	2	1.0	1	2.5	0.7
3595	200	200	0.01	-0.01	5	5	2	1.0	1	2.5	1.0
3596	200	200	0.01	-0.01	5	5	2	1.0	1	2.8	0.4
3597	200	200	0.01	-0.01	5	5	2	1.0	1	2.8	0.5
3598	200	200	0.01	-0.01	5	5	2	1.0	1	2.8	0.7
3599	200	200	0.01	-0.01	5	5	2	1.0	1	2.8	1.0
3600	200	200	0.01	-0.01	5	5	3	0.8	0	1.5	0.4
3601	200	200	0.01	-0.01	5	5	3	0.8	0	1.5	0.5
3602	200	200	0.01	-0.01	5	5	3	0.8	0	1.5	0.7
3603	200	200	0.01	-0.01	5	5	3	0.8	0	1.5	1.0
3604	200	200	0.01	-0.01	5	5	3	0.8	0	2.5	0.4
3605	200	200	0.01	-0.01	5	5	3	0.8	0	2.5	0.5
3606	200	200	0.01	-0.01	5	5	3	0.8	0	2.5	0.7
3607	200	200	0.01	-0.01	5	5	3	0.8	0	2.5	1.0
3608	200	200	0.01	-0.01	5	5	3	0.8	0	2.8	0.4
3609	200	200	0.01	-0.01	5	5	3	0.8	0	2.8	0.5
3610	200	200	0.01	-0.01	5	5	3	0.8	0	2.8	0.7
3611	200	200	0.01	-0.01	5	5	3	0.8	0	2.8	1.0
3612	200	200	0.01	-0.01	5	5	3	0.8	1	1.5	0.4
3613	200	200	0.01	-0.01	5	5	3	0.8	1	1.5	0.5
3614	200	200	0.01	-0.01	5	5	3	0.8	1	1.5	0.7
3615	200	200	0.01	-0.01	5	5	3	0.8	1	1.5	1.0
3616	200	200	0.01	-0.01	5	5	3	0.8	1	2.5	0.4
3617	200	200	0.01	-0.01	5	5	3	0.8	1	2.5	0.5
3618	200	200	0.01	-0.01	5	5	3	0.8	1	2.5	0.7
3619	200	200	0.01	-0.01	5	5	3	0.8	1	2.5	1.0
3620	200	200	0.01	-0.01	5	5	3	0.8	1	2.8	0.4
3621	200	200	0.01	-0.01	5	5	3	0.8	1	2.8	0.5
3622	200	200	0.01	-0.01	5	5	3	0.8	1	2.8	0.7
3623	200	200	0.01	-0.01	5	5	3	0.8	1	2.8	1.0
3624	200	200	0.01	-0.01	5	5	3	1.0	0	1.5	0.4
3625	200	200	0.01	-0.01	5	5	3	1.0	0	1.5	0.5
3626	200	200	0.01	-0.01	5	5	3	1.0	0	1.5	0.7
3627	200	200	0.01	-0.01	5	5	3	1.0	0	1.5	1.0
3628	200	200	0.01	-0.01	5	5	3	1.0	0	2.5	0.4
3629	200	200	0.01	-0.01	5	5	3	1.0	0	2.5	0.5
3630	200	200	0.01	-0.01	5	5	3	1.0	0	2.5	0.7
3631	200	200	0.01	-0.01	5	5	3	1.0	0	2.5	1.0
3632	200	200	0.01	-0.01	5	5	3	1.0	0	2.8	0.4
3633	200	200	0.01	-0.01	5	5	3	1.0	0	2.8	0.5
3634	200	200	0.01	-0.01	5	5	3	1.0	0	2.8	0.7
3635	200	200	0.01	-0.01	5	5	3	1.0	0	2.8	1.0
3636	200	200	0.01	-0.01	5	5	3	1.0	1	1.5	0.4
3637	200	200	0.01	-0.01	5	5	3	1.0	1	1.5	0.5
3638	200	200	0.01	-0.01	5	5	3	1.0	1	1.5	0.7
3639	200	200	0.01	-0.01	5	5	3	1.0	1	1.5	1.0
3640	200	200	0.01	-0.01	5	5	3	1.0	1	2.5	0.4
3641	200	200	0.01	-0.01	5	5	3	1.0	1	2.5	0.5
3642	200	200	0.01	-0.01	5	5	3	1.0	1	2.5	0.7
3643	200	200	0.01	-0.01	5	5	3	1.0	1	2.5	1.0
3644	200	200	0.01	-0.01	5	5	3	1.0	1	2.8	0.4
3645	200	200	0.01	-0.01	5	5	3	1.0	1	2.8	0.5
3646	200	200	0.01	-0.01	5	5	3	1.0	1	2.8	0.7
3647	200	200	0.01	-0.01	5	5	3	1.0	1	2.8	1.0
3648	200	200	0.01	-0.01	10	10	1	1.0	0	1.5	0.4
3649	200	200	0.01	-0.01	10	10	1	1.0	0	1.5	0.5
3650	200	200	0.01	-0.01	10	10	1	1.0	0	1.5	0.7
3651	200	200	0.01	-0.01	10	10	1	1.0	0	1.5	1.0
3652	200	200	0.01	-0.01	10	10	1	1.0	0	2.5	0.4
3653	200	200	0.01	-0.01	10	10	1	1.0	0	2.5	0.5
3654	200	200	0.01	-0.01	10	10	1	1.0	0	2.5	0.7
3655	200	200	0.01	-0.01	10	10	1	1.0	0	2.5	1.0
3656	200	200	0.01	-0.01	10	10	1	1.0	0	2.8	0.4
3657	200	200	0.01	-0.01	10	10	1	1.0	0	2.8	0.5
3658	200	200	0.01	-0.01	10	10	1	1.0	0	2.8	0.7
3659	200	200	0.01	-0.01	10	10	1	1.0	0	2.8	1.0
3660	200	200	0.01	-0.01	10	10	1	1.0	1	1.5	0.4
3661	200	200	0.01	-0.01	10	10	1	1.0	1	1.5	0.5
3662	200	200	0.01	-0.01	10	10	1	1.0	1	1.5	0.7
3663	200	200	0.01	-0.01	10	10	1	1.0	1	1.5	1.0
3664	200	200	0.01	-0.01	10	10	1	1.0	1	2.5	0.4
3665	200	200	0.01	-0.01	10	10	1	1.0	1	2.5	0.5
3666	200	200	0.01	-0.01	10	10	1	1.0	1	2.5	0.7
3667	200	200	0.01	-0.01	10	10	1	1.0	1	2.5	1.0
3668	200	200	0.01	-0.01	10	10	1	1.0	1	2.8	0.4
